id,value
id_0,7.3667558719231865
id_1,17.76056789323622
id_2,23.507184496748607
id_3,7.8225491988988445
id_4,27.52264058958082
id_5,22.03620355634509
id_6,23.886322065173843
id_7,29.265839045053276
id_8,18.018227355559404
id_9,58.684854009898324
id_10,12.430222868815445
id_11,10.792948301568261
id_12,63.68225293807558
id_13,52.17193012324421
id_14,21.45494873123725
id_15,11.16418811017543
id_16,32.43351686171622
id_17,68.70477720538697
id_18,2.1226179804118654
id_19,16.457439114842984
id_20,41.71132895720641
id_21,73.67976825870554
id_22,9.986524112703586
id_23,18.47394845102352
id_24,14.322700647735699
id_25,38.246649231955956
id_26,15.294918883822904
id_27,73.78480704144792
id_28,6.917221246873256
id_29,55.988888330717785
id_30,25.649971248363087
id_31,9.805908506388965
id_32,6.450792570052558
id_33,20.674977303690653
id_34,26.301904577637885
id_35,36.90973706476747
id_36,43.14298800617907
id_37,30.738866975650186
id_38,43.36612117587439
id_39,36.748657785568824
id_40,7.896843064767674
id_41,40.19035035023988
id_42,31.608844409213187
id_43,51.09500996573625
id_44,16.038935269173628
id_45,35.97423122055626
id_46,24.83986706709187
id_47,9.467263848681046
id_48,25.561462199022046
id_49,33.79416649335091
id_50,22.027682397305572
id_51,9.10200551160475
id_52,20.429914630674322
id_53,51.778924722444245
id_54,14.862450949535381
id_55,36.857229819452726
id_56,33.17988855514404
id_57,21.383481500735435
id_58,58.567059410647275
id_59,23.282366199692408
id_60,12.604040059436898
id_61,43.94813618900163
id_62,12.721333150862035
id_63,50.30728957028734
id_64,14.351881332019108
id_65,15.741939025774224
id_66,14.519773829698622
id_67,-0.13687074415833944
id_68,44.00501509520463
id_69,28.12809074480433
id_70,20.169832393318927
id_71,41.8823328312221
id_72,58.50812215089271
id_73,5.269982493067223
id_74,16.879633541585978
id_75,4.058400298355473
id_76,38.29563094337233
id_77,12.915342355117891
id_78,21.95899253876197
id_79,20.669996037030874
id_80,23.00898827604312
id_81,36.32846860316936
id_82,20.481063706554355
id_83,95.59402438591201
id_84,36.184876606921904
id_85,28.812602234430578
id_86,21.655813831486004
id_87,34.94140295697901
id_88,23.844176163691497
id_89,19.84394724100446
id_90,29.680078861567097
id_91,41.45049139149722
id_92,4.419990214562656
id_93,38.45617588285124
id_94,46.55420480929555
id_95,16.132041754195694
id_96,31.223005762501877
id_97,13.658996766206807
id_98,23.41094119048714
id_99,4.710062699124904
id_100,19.064020119083487
id_101,26.724427871178293
id_102,15.524551925455185
id_103,15.554324677873927
id_104,23.651602174257352
id_105,39.75945893418686
id_106,31.327313407818867
id_107,7.595172639443818
id_108,6.031166993155499
id_109,78.33071103483208
id_110,48.440948114957806
id_111,15.44517409096026
id_112,25.964350833948856
id_113,15.220544623902112
id_114,13.22400632244535
id_115,24.78568667831563
id_116,26.11816240721071
id_117,9.65342584565406
id_118,18.049059333387873
