id,value
id_0,4.309060673069979
id_1,16.65296765102726
id_2,23.753701917910472
id_3,6.678941388080069
id_4,26.856113815762406
id_5,21.87315702368318
id_6,23.038958011130347
id_7,29.83057751098137
id_8,16.145218777053774
id_9,60.06180390197993
id_10,13.867288073921415
id_11,10.09486784415948
id_12,64.92102855650815
id_13,53.30340057281439
id_14,24.094231967040344
id_15,12.371866324157379
id_16,30.71221155120606
id_17,68.38644840904495
id_18,-0.34116878066962286
id_19,18.214238789273672
id_20,42.482350585790655
id_21,69.74257322079342
id_22,10.478632456154228
id_23,18.931442112435377
id_24,14.625000940477308
id_25,40.17083640897211
id_26,15.515311212884622
id_27,68.57537146210551
id_28,7.454364784231542
id_29,54.99507779565894
id_30,22.167934768869348
id_31,7.874055594458682
id_32,2.5833957154283773
id_33,19.706797714335703
id_34,27.880499686292076
id_35,39.27315519764157
id_36,42.78760209635048
id_37,29.2534158219234
id_38,45.236545476055426
id_39,35.0753160418969
id_40,8.506562536413913
id_41,38.44095489234792
id_42,31.058632655837613
id_43,49.775706882815285
id_44,16.182888710749925
id_45,37.939484049339924
id_46,25.556176186906377
id_47,10.31247464701186
id_48,25.343606241804757
id_49,33.692339379778105
id_50,20.630512828227822
id_51,9.213789846000683
id_52,19.235849439412167
id_53,54.195709613338366
id_54,16.577992712338954
id_55,34.8927602327767
id_56,33.9570738152338
id_57,21.862112702246996
id_58,57.91067618359807
id_59,20.440235034430227
id_60,12.736703961787216
id_61,43.01724618318811
id_62,12.330803322103677
id_63,49.159903245506264
id_64,14.215990096809179
id_65,15.027113370765193
id_66,11.765425076984856
id_67,0.03316937870962988
id_68,42.88169337081157
id_69,32.40925841467741
id_70,21.689351530776587
id_71,40.35051026205439
id_72,56.45483627357726
id_73,6.693496036438463
id_74,18.192212448515928
id_75,7.288108105007726
id_76,36.92544191634629
id_77,14.589602204067074
id_78,23.5107871497586
id_79,21.03169489718215
id_80,23.361984052194444
id_81,37.46010401193094
id_82,22.380302172946145
id_83,92.72977388234361
id_84,35.91481684047723
id_85,26.516722063728103
id_86,23.215437392865383
id_87,33.575198453426935
id_88,24.96650705737607
id_89,21.250764412732387
id_90,30.635048195588134
id_91,42.64323630650773
id_92,3.761792020087846
id_93,36.695484723829246
id_94,46.474965725029705
id_95,16.602015329933494
id_96,32.12479360601169
id_97,13.083987437278056
id_98,24.335517600993647
id_99,3.4764577228461917
id_100,19.836445768023133
id_101,28.824687118929052
id_102,14.208824122914503
id_103,16.442492058750744
id_104,21.861857041797865
id_105,39.68761719082377
id_106,28.97711682425622
id_107,7.846517159218816
id_108,7.580771274480831
id_109,78.5353079368575
id_110,47.07453517364256
id_111,15.823305635090659
id_112,27.570062405657623
id_113,16.068275517702126
id_114,14.571620364346545
id_115,25.122723582797974
id_116,25.527199526449955
id_117,9.13256905535207
id_118,16.339405913992692
id_119,18.848242701977746
id_120,81.54630496918746
id_121,26.241069896897834
id_122,36.85649815893593
id_123,25.629541690381927
id_124,8.081549761300714
id_125,40.32005181864102
id_126,9.41476204426694
id_127,21.248531347746788
id_128,28.279144058653742
id_129,64.84494862124917
id_130,21.75925889939409
id_131,22.462120748894648
id_132,60.27723852672986
id_133,15.530188230417656
id_134,14.803208027022443
id_135,1.396861086415477
id_136,11.94404399696451
id_137,60.601615273812584
id_138,18.78484109301141
id_139,6.878704184295273
id_140,26.9283813970497
id_141,24.844322971017498
id_142,45.97613537479812
id_143,30.03206553921204
id_144,17.7753554599131
id_145,26.192096330612436
id_146,10.865070880843149
id_147,52.43394563804489
id_148,21.04711280620055
id_149,39.22161864113498
id_150,9.71297822111265
id_151,8.556957877484514
id_152,22.714507905228906
id_153,7.715415793600824
id_154,18.31087128109735
id_155,42.134708554963865
id_156,7.346809939215808
id_157,36.212427823279086
