id,value
id_0,7.812939588147167
id_1,17.48744630798784
id_2,22.711741607860407
id_3,7.95106771235883
id_4,27.32925941090414
id_5,21.754136011850026
id_6,24.611501484801877
id_7,29.333951117446155
id_8,17.449402994411788
id_9,58.98480843936011
id_10,12.164773813383066
id_11,10.248932052123704
id_12,63.33551373112826
id_13,50.98202112962434
id_14,21.537156360328346
id_15,11.032203949222884
id_16,32.17807006720767
id_17,68.97832571467156
id_18,1.4947515787228838
id_19,15.946949472494662
id_20,42.53479536322517
id_21,73.09724724826422
id_22,9.703520646051372
id_23,19.0384450743792
id_24,14.297680186494421
id_25,37.61327286337183
id_26,14.773362697957712
id_27,73.85580914153971
id_28,7.4159115466395455
id_29,55.317499770485824
id_30,24.93978356788201
id_31,9.714448354182245
id_32,4.025398710982692
id_33,20.8703925633809
id_34,26.75871102701409
id_35,37.79458142467193
id_36,43.30583312092407
id_37,30.59545607692589
id_38,43.37305360757779
id_39,36.65644972916438
id_40,8.272180224207414
id_41,40.44286586529134
id_42,31.016141366727243
id_43,50.888528885685346
id_44,16.2681107588503
id_45,36.21096493674819
id_46,24.589802834836522
id_47,9.401859803578805
id_48,25.03356686598184
id_49,33.27411722341989
id_50,22.769682529865452
id_51,8.829047871858696
id_52,18.722904986752972
id_53,52.349751902599756
id_54,15.502565412602515
id_55,37.062772283542614
id_56,33.10125811795715
id_57,21.675243223878244
id_58,58.56186977126883
id_59,23.245932194705137
id_60,12.77306431112611
id_61,43.40914212695303
id_62,12.739855854686386
id_63,50.17805019807224
id_64,13.477324124577311
id_65,15.801990967178737
id_66,14.387317486429307
id_67,-0.15177717424250048
id_68,43.06707559788481
id_69,28.636525372166258
id_70,20.02088033082352
id_71,41.89306512822027
id_72,58.6217789795015
id_73,4.993258281212377
id_74,17.423218292115376
id_75,3.961552872178707
id_76,38.400441110973155
id_77,13.29617879208172
id_78,21.805939000894075
id_79,21.036176885310788
id_80,23.349236752407563
id_81,34.370983046123634
id_82,20.58427219616913
id_83,95.00989424438092
id_84,36.319850366006904
id_85,28.62061892972348
id_86,21.205372583792062
id_87,34.802091584181184
id_88,24.244441686993916
id_89,20.36027987769291
id_90,29.48683970687553
id_91,42.279372708546006
id_92,5.399633078636715
id_93,39.0670369629431
id_94,46.85716685331155
id_95,16.429397333861512
id_96,31.654711671897076
id_97,13.557689536104018
id_98,23.695361443290324
id_99,4.817544667309605
id_100,19.487442913515256
id_101,26.959806577471316
id_102,15.505278938544096
id_103,15.763079536894608
id_104,23.03040767007211
id_105,39.73123463288737
id_106,31.14915758245473
id_107,8.063144924795964
id_108,5.642703311586967
id_109,78.77242531638184
id_110,48.35513534901385
id_111,15.39402420017091
id_112,26.468750282801935
id_113,15.301555498193899
id_114,13.177810150315572
id_115,24.829511575615715
id_116,26.273799602257526
id_117,9.976960366237176
id_118,18.284784575779145
id_119,18.849169413581215
id_120,86.58355588191145
id_121,25.412105860973007
id_122,36.30960750991424
id_123,25.400010399918916
id_124,8.043513283203865
id_125,38.273839981336344
id_126,9.069343756200752
id_127,21.651450831074758
id_128,30.196309828291625
id_129,63.317016290707556
id_130,21.62328278562502
id_131,23.02884916206954
id_132,57.387819097564275
id_133,16.416605368328828
id_134,14.0012600436376
id_135,2.9878826483227314
id_136,13.27953175155802
id_137,59.40900771672831
id_138,19.70956009622019
id_139,4.628803674265651
id_140,28.219597400973008
id_141,25.945020695091323
id_142,46.368365997862355
id_143,29.12280543762894
id_144,17.782616228055005
id_145,27.50020223448231
id_146,11.42904097189631
id_147,51.60128885946517
id_148,22.665144320806164
id_149,39.5962131721123
id_150,10.308500412945941
id_151,7.1095580983731175
id_152,23.854683783660974
id_153,7.816857972307382
id_154,17.508324885170097
id_155,41.911895761786425
id_156,8.656394572881219
id_157,37.33020203772897
id_158,11.435263265806283
id_159,18.808031493497694
id_160,40.96155588728509
id_161,19.515533793123183
id_162,13.392045330922215
id_163,7.2074977749987745
id_164,50.74545962055803
id_165,31.0361076480591
id_166,-1.1025594460615054
id_167,15.794821196792999
id_168,62.87915926762493
id_169,13.85963772191581
id_170,64.42640744284775
id_171,38.147094681780786
id_172,25.879897000836717
id_173,19.318666214099732
id_174,59.9199212124514
id_175,24.856025464893836
id_176,21.50963045197235
id_177,38.33138480570037
id_178,12.496024769222785
id_179,30.860864491013864
id_180,17.4422169945993
id_181,10.95409225957601
id_182,56.868058811793915
id_183,47.47154635280924
id_184,15.40956473199131
id_185,35.337370057268
id_186,25.670192033455443
id_187,71.94391706770092
id_188,9.578613862708035
id_189,57.346413587512316
id_190,37.853565584004265
id_191,15.937769181953687
id_192,30.104951595913228
id_193,1.455979743338336
id_194,18.083360437235022
id_195,1.297407876496461
id_196,34.331762972025324
id_197,12.206820298536991
id_198,18.41869887261612
id_199,60.5860078223274
id_200,23.087038871126214
id_201,24.733749177355378
id_202,64.4608495647668
id_203,9.985242095116256
id_204,8.323077032307147
id_205,11.256484907215823
id_206,8.306881424302091
