id,value
id_0,6.816452593326224
id_1,17.497978139709325
id_2,22.647698012196404
id_3,8.173657090311652
id_4,27.364618307870238
id_5,21.863986291910397
id_6,24.399886088320983
id_7,29.623353594489664
id_8,17.891318560689836
id_9,59.03691336765853
id_10,12.87134250260875
id_11,10.117559418285488
id_12,62.79204159852293
id_13,51.90482305100867
id_14,21.329817799959933
id_15,10.466199896941601
id_16,32.036718809114134
id_17,68.70033138414504
id_18,1.350128510025403
id_19,15.939172136673944
id_20,42.925703673629535
id_21,71.43794259273847
id_22,10.143978855858824
id_23,19.442601030348566
id_24,14.12518701584505
id_25,38.3545847765329
id_26,14.85827669260175
id_27,75.30532694435635
id_28,7.635207236032867
id_29,55.879290375691866
id_30,25.017738224848735
id_31,8.903229992278073
id_32,4.445142948192629
id_33,21.261657628843054
id_34,27.436586179713863
id_35,37.76209475730772
id_36,42.97721233652878
id_37,30.60172725692252
id_38,43.53509674701454
id_39,36.560624461778374
id_40,8.455920690752885
id_41,40.26728268551105
id_42,31.41778395730988
id_43,51.09289218653577
id_44,15.876779631264775
id_45,36.07871793375978
id_46,24.350013866194853
id_47,9.285270223669519
id_48,24.454683215773656
id_49,33.42079467910425
id_50,24.097790539704242
id_51,9.200668773679588
id_52,19.543457284305195
id_53,52.767106400069686
id_54,14.883359462045878
id_55,36.52100953978782
id_56,32.629722848829736
id_57,22.181019422473195
id_58,58.45614386632148
id_59,22.81965726868519
id_60,13.034113357499152
id_61,43.25450667532698
id_62,12.376024509463141
id_63,50.324736140902885
id_64,13.870850015670152
id_65,15.59646167308754
id_66,14.333045168884848
id_67,0.557655503840305
id_68,42.7526292159868
id_69,30.007415719883326
id_70,19.94999218169466
id_71,41.50420285276596
id_72,58.83718981401351
id_73,4.9988226486521725
id_74,17.767098570723565
id_75,4.462513332719048
id_76,38.13793942308579
id_77,13.733846572485945
id_78,21.685451699818636
id_79,21.228571361814065
id_80,23.524903450725485
id_81,35.30801853161981
id_82,21.551318145463604
id_83,92.5746244948153
id_84,35.88998234008775
id_85,27.995992311507926
id_86,21.735498994506248
id_87,33.707552218820645
id_88,24.537444162015785
id_89,20.84677925840072
id_90,29.643648988215464
id_91,41.83667123042541
id_92,5.643508271465032
id_93,38.50495728697678
id_94,46.47075125839454
id_95,16.128108466192664
id_96,32.400104451433975
id_97,13.344268340723065
id_98,23.906913783321293
id_99,4.83467489800206
id_100,19.257270378878975
id_101,27.650131573931674
id_102,15.342911688733917
id_103,15.908162370669586
id_104,23.20705987386072
id_105,39.44480421887559
id_106,31.44616897566174
id_107,8.057262870743282
id_108,6.144363657070869
id_109,77.7131411607723
id_110,47.949895512697815
id_111,14.942405057551184
id_112,26.830207529985383
id_113,15.234500236402233
id_114,13.463952083911199
id_115,24.71547687531607
id_116,25.91942479703344
id_117,10.147196595913467
id_118,18.21190448724855
id_119,19.00129262053643
id_120,81.6933110901021
id_121,25.67716444106957
id_122,36.10418142163756
id_123,25.179191020489924
id_124,8.111026085119732
id_125,39.32833129611355
id_126,9.191828019034151
id_127,21.45944652592065
id_128,30.132797779244676
id_129,62.62194278141871
id_130,21.93453409092343
id_131,23.303680224070437
id_132,57.67547059460526
id_133,16.36303897671199
id_134,14.393318361349461
id_135,2.6174878461625077
id_136,13.172903121512338
id_137,59.21969429203631
id_138,19.089602668721277
id_139,4.67317758974049
id_140,27.348614972311818
id_141,25.941323496700928
id_142,45.95061072580471
id_143,29.964779114425447
id_144,18.03753726352897
id_145,27.271671966690935
id_146,11.221082921626373
id_147,52.12135032767539
id_148,23.25075699439106
id_149,39.64162309091935
id_150,9.907859229469308
id_151,7.366232637617905
id_152,24.313135018577295
id_153,7.769116487734646
id_154,17.4556045001819
id_155,41.76189124438641
id_156,8.565701643682942
id_157,37.3640921675953
id_158,11.320509442683733
id_159,18.920629946422448
id_160,41.27051236190523
id_161,19.028358642651543
id_162,13.368082195448759
id_163,7.201537190849372
id_164,52.42741813778721
id_165,30.98585313696328
id_166,-0.2635129875953659
id_167,15.66329656633905
id_168,62.582482702997865
id_169,13.328286354419323
id_170,65.955275463464
id_171,38.4112496133711
id_172,25.875941284012978
id_173,19.277820054214935
id_174,61.233834310103234
id_175,24.681637550452226
id_176,21.371352046015417
id_177,38.16026258615549
id_178,12.33638702885308
id_179,30.580457451227158
id_180,17.48526815525416
id_181,11.235146870189643
id_182,56.01736027797098
id_183,47.09898899171458
id_184,15.997164190928494
id_185,34.90601940869005
id_186,25.774599332968517
id_187,71.48027487413135
id_188,9.475397108314127
id_189,58.96898129678249
id_190,38.01400695358798
id_191,16.123114536134167
id_192,30.086075725126086
id_193,1.3580305075081327
id_194,18.252666397257553
id_195,1.6952825738251853
id_196,34.006651005493836
id_197,12.260388831654485
id_198,18.703949959555075
id_199,59.91603027135602
id_200,23.15369177861959
id_201,25.20923899968276
id_202,64.6965047310974
id_203,10.283071690456815
id_204,8.264642892866908
id_205,11.372690362850589
id_206,8.868765885196154
id_207,2.0191241394160855
id_208,127.71182143084333
id_209,19.333324087975807
id_210,15.886319818923155
id_211,14.454373358756978
id_212,35.722648987960284
id_213,35.80984241024709
id_214,18.369199154915837
id_215,36.05107157369472
id_216,76.85652774083249
id_217,1.2205687224507784
id_218,11.273322572191962
id_219,31.9708701589499
id_220,15.22457845784363
id_221,12.967595462760091
id_222,118.48017456835662
