id,value
id_0,5.376977698863282
id_1,16.55766599880159
id_2,23.510565982965844
id_3,6.477811503497641
id_4,27.20813780647955
id_5,21.917816077794452
id_6,24.75294257741842
id_7,30.244192941569697
id_8,16.64560519349947
id_9,59.76075808946649
id_10,10.809692075839296
id_11,11.531458579065717
id_12,64.19776873517192
id_13,54.38780698570859
id_14,24.530987768744016
id_15,14.348890657433685
id_16,31.481381134139546
id_17,66.08547928944549
id_18,2.555896855293451
id_19,19.444247775635144
id_20,41.25723025910717
id_21,70.66249892300105
id_22,8.933643767901318
id_23,18.495881047616187
id_24,14.771749636040784
id_25,39.96545271166478
id_26,15.659295068760438
id_27,77.23359673434636
id_28,8.350771224975967
id_29,52.93070150342321
id_30,21.801982940868342
id_31,10.800025584668777
id_32,0.42267368868210653
id_33,18.893332030238163
id_34,28.684484642655043
id_35,38.31546933571446
id_36,42.7320415518981
id_37,31.822757191170844
id_38,39.1933052533477
id_39,36.56902632444678
id_40,6.804283753998066
id_41,40.44521502167662
id_42,33.7639221870626
id_43,48.780725878409214
id_44,16.608739402948025
id_45,37.63375070794777
id_46,25.02447882494909
id_47,13.032512489785608
id_48,27.752063036541546
id_49,33.28569448942713
id_50,16.74656067450731
id_51,5.576292739629025
id_52,26.4879887489915
id_53,49.48854254072785
id_54,14.963505081050101
id_55,35.62567080020965
id_56,36.20314805215281
id_57,21.256615512350894
id_58,61.122223933754825
id_59,22.338829856848996
id_60,11.913432426290827
id_61,43.468297446801834
id_62,15.756648191817431
id_63,51.15462923177547
id_64,14.23682666119359
id_65,18.20455985195323
id_66,13.856763212512497
id_67,2.200199402175514
id_68,43.601373074674285
id_69,29.435117253911493
id_70,21.170587945811175
id_71,41.41189560705948
id_72,62.53538597531829
id_73,5.671147862472775
id_74,15.603996756077843
id_75,4.010080974976333
id_76,38.35369396220368
id_77,14.033784056122524
id_78,23.371641415977184
id_79,19.839032608284022
id_80,20.77980673842868
id_81,28.200999782676956
id_82,19.68909208414293
id_83,92.65572826045545
id_84,35.63392409460088
id_85,28.787201476059007
id_86,21.4098932103396
id_87,36.18222426283293
id_88,21.77798310201164
id_89,20.270637145293392
id_90,29.09196855937798
id_91,39.98136422751462
id_92,4.264319734057484
id_93,38.86954906682543
id_94,44.25438387802197
id_95,15.425395191279645
id_96,27.31575430147851
id_97,15.47136157382051
id_98,25.236760782665453
id_99,3.686944488512925
id_100,17.21946211413142
id_101,26.608691852871186
id_102,18.22129112728427
id_103,17.70021859812978
id_104,22.494559589636342
id_105,41.580530377663564
id_106,28.356449146889553
id_107,9.39640193246864
id_108,9.117539040956336
id_109,77.39893288114804
id_110,47.26385281025325
id_111,17.555375698393604
id_112,28.452738487340433
id_113,16.304184868698655
id_114,12.732893649097981
id_115,26.295429775939343
id_116,28.486967703990082
id_117,8.028469014956888
id_118,18.837381765834806
id_119,18.77019610371601
id_120,69.39471203066822
id_121,22.074829618085705
id_122,35.620469854619685
id_123,24.70114067663387
id_124,8.107966048931896
id_125,40.612945165016384
id_126,7.682195164909819
id_127,21.70383946968277
id_128,28.526016993703923
id_129,60.27700063093344
id_130,21.812902937981573
id_131,26.355932322939484
id_132,58.28647153341777
id_133,17.152180714778346
id_134,11.510685236928541
id_135,3.4185696501966056
id_136,13.932805223111139
id_137,57.94160215628908
id_138,13.469654007198884
id_139,7.8279557958088315
id_140,28.382833822769115
id_141,26.557848948090033
id_142,43.78609732673195
id_143,28.893190226948796
id_144,18.5082558238146
id_145,26.485442702214243
id_146,10.913432076215713
id_147,52.68527262359689
id_148,19.976975074123867
id_149,39.8619560720822
id_150,13.648613353792506
id_151,8.342920032268244
id_152,24.45455400978083
id_153,8.844704837525983
id_154,18.381570503608376
id_155,39.4731679866947
id_156,8.208050265730119
id_157,34.16348322967927
id_158,9.386762646237594
id_159,18.211931077669355
id_160,39.969046683461
id_161,19.74848793894199
id_162,15.6176104578186
id_163,7.650132328064457
id_164,47.81135651531905
id_165,28.313586269337407
id_166,4.340016909695542
id_167,14.94593799122444
id_168,61.343002612311096
id_169,12.116284231655772
id_170,61.56333012175135
id_171,36.77234433588454
id_172,29.440863842863905
id_173,19.697957978848947
id_174,57.88987392898838
id_175,21.185652199146038
id_176,23.537803597779362
id_177,36.504541253922625
id_178,11.36581808909109
id_179,33.13585025839397
id_180,16.322960228517474
id_181,11.45878025614617
id_182,51.07982588174127
id_183,50.99408117042823
id_184,15.1374432770011
id_185,30.519216372710723
id_186,23.656166238985882
id_187,67.86274195863096
id_188,10.223036281426417
id_189,55.338362720372984
id_190,40.849849423927495
id_191,17.020972430764804
id_192,27.89055336107313
id_193,1.3160419185567136
id_194,20.625174742025
id_195,1.8790396070463373
id_196,36.63150644373903
id_197,11.619924724473364
id_198,20.475115514400606
id_199,63.64153758176275
id_200,27.73414487313223
id_201,28.098362498735618
id_202,64.52788457800861
id_203,12.006065574678438
id_204,10.321980748755948
id_205,11.82595252512945
id_206,6.402958870547836
id_207,2.5716238345824216
id_208,125.2824675397935
id_209,20.104636384205005
id_210,15.374471414859315
id_211,14.70434387067211
id_212,37.08765996310833
id_213,36.57906557473848
id_214,22.06914118739463
id_215,33.15981463309846
id_216,83.6724243779644
id_217,1.7395309946772954
id_218,14.032952704714129
id_219,31.17720185018441
id_220,16.436291748347625
id_221,13.986847226242983
id_222,115.86055489978308
id_223,12.70305116819398
id_224,16.737547689943042
id_225,56.03090068126532
id_226,13.360481269865218
id_227,21.38829369111471
id_228,10.632769552150553
id_229,6.674025566482253
id_230,44.62476365072209
id_231,12.541434654151546
id_232,54.694228682611396
id_233,40.095838238917764
id_234,21.855950761716173
id_235,44.2471052795012
id_236,72.29624255625667
id_237,43.68325600786919
id_238,1.0135571270087311
id_239,19.420701859778024
