id,value
id_0,5.939945631646009
id_1,17.22200967224484
id_2,24.133037486948723
id_3,7.525034623502572
id_4,26.868375511233513
id_5,21.67543615900121
id_6,23.596251091580555
id_7,29.98356705727116
id_8,17.40566303029294
id_9,58.14706033056394
id_10,12.375342170331518
id_11,9.808872091197856
id_12,62.451900893326545
id_13,52.36179226284416
id_14,22.161800435067647
id_15,11.724122787632421
id_16,32.10169181748046
id_17,67.39722182141853
id_18,0.5311866012724906
id_19,16.96605266832736
id_20,41.53350045171798
id_21,70.89492802682821
id_22,8.846097897539147
id_23,18.629837248438633
id_24,13.943178478481213
id_25,37.779324611700005
id_26,14.398707250560875
id_27,73.19981749313337
id_28,6.937973489432102
id_29,55.74598341495446
id_30,23.667011677209093
id_31,8.296205828898248
id_32,3.480922335376972
id_33,19.929208333611314
id_34,29.138655838353074
id_35,36.83751314844884
id_36,42.633440967211975
id_37,30.308747171880526
id_38,42.53557305130634
id_39,35.367489266221774
id_40,7.70566677346805
id_41,40.35696231840882
id_42,31.14694464162277
id_43,50.31368961964685
id_44,16.15766106319524
id_45,35.928744663604725
id_46,24.33338715015638
id_47,9.78654944559351
id_48,25.351102913671408
id_49,32.65820479377492
id_50,18.874540231632846
id_51,8.750228379463037
id_52,22.478225350868833
id_53,52.5685759021986
id_54,15.520471038577394
id_55,36.204379012662415
id_56,32.663512285087045
id_57,21.728553506572865
id_58,57.51920921272987
id_59,22.642338754450808
id_60,14.715984048426332
id_61,43.23391357068069
id_62,12.72006448013476
id_63,49.90166798472964
id_64,14.576219947371628
id_65,16.07259110796916
id_66,14.666669464449978
id_67,-0.45484696591230833
id_68,43.37738255163097
id_69,30.174787431608635
id_70,20.805762144354638
id_71,40.569721583712074
id_72,59.74038595302831
id_73,5.176031705192119
id_74,16.907032952038445
id_75,4.277402211002535
id_76,39.36015444871388
id_77,14.379211697166607
id_78,23.014785745869407
id_79,21.566037751900545
id_80,24.365595841462927
id_81,36.47319279531284
id_82,21.730180416625863
id_83,92.3148567264795
id_84,36.11915674292679
id_85,27.02403520665757
id_86,21.640624501561685
id_87,33.011332188369586
id_88,23.48133977976911
id_89,21.379650776873632
id_90,29.385195762306797
id_91,41.02350585547869
id_92,4.814643536614176
id_93,38.71767937567591
id_94,46.349618382924675
id_95,16.246817352322466
id_96,32.30245342477849
id_97,12.928018230741214
id_98,23.888540140008445
id_99,4.204579203114797
id_100,19.31764152428763
id_101,27.505917708273078
id_102,14.974733613433546
id_103,16.132979406287824
id_104,23.401808168823496
id_105,39.26391350525611
id_106,30.520988320723113
id_107,7.523887586690873
id_108,6.976828100118616
id_109,78.49048350515227
id_110,46.980115591407085
id_111,15.981980897704847
id_112,27.242324148207654
id_113,15.145633466419778
id_114,13.811661159230168
id_115,25.100728060185993
id_116,26.019973760252025
id_117,10.375274534816079
id_118,18.77899474867464
id_119,18.94447693223204
id_120,81.48106282171265
id_121,25.07619383314279
id_122,35.83758594074568
id_123,24.389526157117682
id_124,7.491959080873485
id_125,39.620142888564146
id_126,9.261765279446767
id_127,21.361164973758104
id_128,29.291665248245323
id_129,62.90343324359237
id_130,21.542988549721787
id_131,23.375439303021672
id_132,58.44101949673291
id_133,14.833181491512688
id_134,13.895148977352507
id_135,2.380310663620964
id_136,12.54694062498236
id_137,58.66004592867527
id_138,18.800979891228078
id_139,5.568816704310509
id_140,27.789665791318246
id_141,25.2274560618922
id_142,44.13735747793642
id_143,30.76021081687196
id_144,17.721724095051872
id_145,25.843315463597065
id_146,11.522935881154323
id_147,51.56967206093377
id_148,22.823819167864162
id_149,38.81906007135312
id_150,10.347603660504504
id_151,7.866278402845309
id_152,24.444022987213582
id_153,7.060177441791369
id_154,16.83880082277164
id_155,41.15135622858236
id_156,8.449152990794419
id_157,36.7314274990463
id_158,11.049570587776866
id_159,18.162749333211217
id_160,41.18223285914263
id_161,18.481123194201928
id_162,13.0306657912207
id_163,7.936413314833051
id_164,51.73251099921925
id_165,30.217450480924658
id_166,0.5639240265137784
id_167,16.31719300605015
id_168,62.979911613732135
id_169,14.010458226655915
id_170,63.79355183139389
id_171,39.02752578808249
id_172,26.552408712873763
id_173,19.69253387699364
id_174,60.61697528713033
id_175,24.71240519736218
id_176,21.377616886048337
id_177,37.460777376735635
id_178,11.915275276657638
id_179,30.30100221961161
id_180,17.158297763753282
id_181,12.728432001224869
id_182,54.66192618869895
id_183,46.08200773421718
id_184,16.372542089089208
id_185,35.15676128614832
id_186,26.972731146227886
id_187,70.04716670307002
id_188,9.823263113348197
id_189,57.92364439847542
id_190,38.01873288980344
id_191,15.754014564041487
id_192,28.33574983613559
id_193,0.6572121649904707
id_194,18.74629664705349
id_195,1.7994612979254072
id_196,33.68668195123347
id_197,10.890818745404994
id_198,19.398288555829915
id_199,61.812793279492475
id_200,24.391446985671667
id_201,24.72655761291685
id_202,64.64299006490837
id_203,11.927649179872715
id_204,9.558067697653575
id_205,11.277284786789435
id_206,8.027927020082895
id_207,2.210437817818009
id_208,123.65023581029934
id_209,20.518734998460705
id_210,15.517187992288095
id_211,14.01132529826501
id_212,36.52469179700419
id_213,35.7946149588351
id_214,19.479810066631117
id_215,34.355142216512384
id_216,77.48200639528433
id_217,0.9175876588198415
id_218,12.700403063448235
id_219,32.18230078843453
id_220,15.472521203760822
id_221,12.30030502997434
id_222,113.47329543942476
id_223,12.270445853301219
id_224,16.22855775316148
id_225,62.95145210995074
id_226,16.243574723320624
id_227,19.035819836305
id_228,10.468635765263015
id_229,10.575747225836931
id_230,43.998338899399954
id_231,13.629247539124163
id_232,53.30030983979652
id_233,42.04791375070943
id_234,24.992024471822482
id_235,41.70183473272033
id_236,68.95607082200588
id_237,43.668772861063815
id_238,11.272010821995341
id_239,17.362349757047294
